"","Date","Umpire","Home","Away","R [H]","R [A]","PC","IC","xIC","CC","xCC","CCAx","Acc","xAcc","AAx","Con","Fav [H]","totRI"
"","2024-04-18","Ben May","TB","LAA","2","1","117","1","6.5","116","110.5","5.5","99.1","94.4","4.7","98.3","-0.61","0.61"
"","2024-04-18","Mark Carlson","SF","AZ","5","0","127","6","6.5","121","120.5","0.5","95.3","94.9","0.4","97.6","0","0.44"
"","2024-04-18","Todd Tichenor","DET","TEX","7","9","178","11","10","167","168","-1","93.8","94.4","-0.5","91","0.01","1.09"
"","2024-04-18","Alfonso Márquez","BOS","CLE","4","5","144","9","9.5","135","134.5","0.5","93.8","93.4","0.3","94.4","-0.85","1.89"
"","2024-04-17","Ryan Wills","TOR","NYY","4","6","195","18","11.2","177","183.8","-6.8","90.8","94.3","-3.5","93.3","0.12","2.36"
"","2024-04-17","Brock Ballou","TB","LAA","4","5","144","4","10.2","140","133.8","6.2","97.2","92.9","4.3","93.8","0.37","0.47"
"","2024-04-17","James Hoye","SEA","CIN","5","1","176","14","10.8","162","165.2","-3.2","92","93.8","-1.8","93.2","-1.27","3.69"
"","2024-04-17","Brian O'Nora","PHI","COL","7","6","140","8","9.4","132","130.6","1.4","94.3","93.3","1","95","0.63","1.71"
"","2024-04-17","Chris Guccione","OAK","STL","6","3","155","13","11.6","142","143.4","-1.4","91.6","92.5","-0.9","89.7","-0.33","1.77"
"","2024-04-17","Vic Carapazza","NYM","PIT","9","1","146","10","10.6","136","135.4","0.6","93.2","92.8","0.4","93.8","0.67","1.15"
"","2024-04-17","Quinn Wolcott","MIL","SD","1","0","131","11","8.2","120","122.8","-2.8","91.6","93.8","-2.2","92.4","-0.42","1.04"
"","2024-04-17","Mike Estabrook","MIA","SF","1","3","156","11","14","145","142","3","92.9","91","1.9","96.2","0.3","1"
"","2024-04-17","Derek Thomas","LAD","WSH","0","2","137","7","12.9","130","124.1","5.9","94.9","90.6","4.3","92.7","-0.25","0.81"
"","2024-04-17","Dan Bellino","HOU","ATL","4","5","189","11","11.9","178","177.1","0.9","94.2","93.7","0.5","94.7","0.75","1.61"
"","2024-04-17","Nestor Ceja","DET","TEX","4","5","144","7","11.6","137","132.4","4.6","95.1","91.9","3.2","95.1","-0.53","0.75"
"","2024-04-17","Jordan Baker","CWS","KC","2","4","169","7","11.8","162","157.2","4.8","95.9","93","2.9","92.9","-0.83","1.15"
"","2024-04-17","Stu Scheurwater","CWS","KC","2","1","152","9","9.4","143","142.6","0.4","94.1","93.8","0.3","96.7","-0.21","0.89"
"","2024-04-17","Roberto Ortiz","BOS","CLE","2","0","102","8","8.1","94","93.9","0.1","92.2","92.1","0.1","93.1","-0.16","0.72"
"","2024-04-17","David Rackley","BAL","MIN","4","2","121","7","8.5","114","112.5","1.5","94.2","93","1.2","95.9","0.28","0.56"
"","2024-04-17","Nate Tomlinson","AZ","CHC","3","5","132","9","9.7","123","122.3","0.7","93.2","92.6","0.6","88.6","0.96","1.28"
"","2024-04-16","Chad Fairchild","TOR","NYY","5","4","168","12","13","156","155","1","92.9","92.3","0.6","93.5","0.12","3.06"
"","2024-04-16","Dan Iassogna","TB","LAA","7","6","204","10","10.5","194","193.5","0.5","95.1","94.8","0.3","94.1","-1.54","2.08"
"","2024-04-16","John Libka","SEA","CIN","3","1","184","10","9.7","174","174.3","-0.3","94.6","94.7","-0.2","91.8","0.81","1.39"
"","2024-04-16","Brennan Miller","PHI","COL","5","0","119","3","6.7","116","112.3","3.7","97.5","94.4","3.1","93.3","-0.11","0.65"
"","2024-04-16","Ryan Additon","OAK","STL","2","3","148","12","15.6","136","132.4","3.6","91.9","89.5","2.4","88.5","-0.77","1.15"
"","2024-04-16","Adam Hamari","NYM","PIT","3","1","136","6","11.8","130","124.2","5.8","95.6","91.3","4.3","93.4","-0.33","0.53"
"","2024-04-16","Angel Hernandez","MIL","SD","3","6","202","21","15.2","181","186.8","-5.8","89.6","92.5","-2.9","91.1","0.02","3.86"
"","2024-04-16","Tripp Gibson","MIA","SF","6","3","182","8","12.3","174","169.7","4.3","95.6","93.2","2.4","95.1","0.23","1.01"
"","2024-04-16","Adrian Johnson","LAD","WSH","6","2","136","8","8.9","128","127.1","0.9","94.1","93.5","0.6","94.9","0.23","0.67"
"","2024-04-16","Alex Tosi","HOU","ATL","2","6","156","6","8","150","148","2","96.2","94.9","1.3","94.9","-0.52","1.56"
"","2024-04-16","Manny Gonzalez","DET","TEX","4","2","148","8","9.7","140","138.3","1.7","94.6","93.5","1.1","95.3","0.13","0.75"
"","2024-04-16","Mark Ripperger","BOS","CLE","7","10","189","7","10.7","182","178.3","3.7","96.3","94.3","2","93.7","-0.51","0.83"
"","2024-04-16","Scott Barry","BAL","MIN","11","3","148","7","11.5","141","136.5","4.5","95.3","92.2","3","92.6","-0.29","1.27"
"","2024-04-16","Alan Porter","AZ","CHC","12","11","200*","6*","8.8*","194*","191.2*","2.8*","97*","95.6*","1.4*","95*","-0.95*","0.95*"
"","2024-04-15","Charlie Ramos","TOR","NYY","3","1","154","13","12.6","141","141.4","-0.4","91.6","91.8","-0.3","90.3","-0.63","1.91"
"","2024-04-15","Adam Beck","TB","LAA","3","7","151","6","12.8","145","138.2","6.8","96","91.5","4.5","96","-0.23","0.91"
"","2024-04-15","Jonathan Parra","SEA","CIN","9","3","142","9","6.2","133","135.8","-2.8","93.7","95.7","-2","93.7","-0.14","0.72"
"","2024-04-15","D.J. Reyburn","PHI","COL","2","1","133","8","8.4","125","124.6","0.4","94","93.6","0.3","91.7","-0.55","0.93"
"","2024-04-15","Gabe Morales","OAK","STL","1","3","122","7","9.1","115","112.9","2.1","94.3","92.6","1.7","91","0.55","0.73"
"","2024-04-15","Edwin Moscoso","NYM","PIT","6","3","183","6","16.3","177","166.7","10.3","96.7","91.1","5.6","95.6","0.44","0.7"
"","2024-04-15","Lance Barksdale","MIL","SD","3","7","171","14","9.8","157","161.2","-4.2","91.8","94.3","-2.5","92.4","-0.15","1.63"
"","2024-04-15","Laz Diaz","MIA","SF","3","4","146","6","9.1","140","136.9","3.1","95.9","93.8","2.1","95.9","0.15","0.43"
"","2024-04-15","Ramon De Jesus","LAD","WSH","4","6","146","4","6.9","142","139.1","2.9","97.3","95.3","2","95.9","-0.08","0.3"
"","2024-04-15","Tony Randazzo","HOU","ATL","1","6","173","5","11.8","168","161.2","6.8","97.1","93.2","3.9","93.6","-0.76","1"
"","2024-04-15","Cory Blaser","DET","TEX","0","1","145","6","7.4","139","137.6","1.4","95.9","94.9","0.9","95.9","-0.3","0.74"
"","2024-04-15","Dan Merzel","CWS","KC","0","2","138","6","10.6","132","127.4","4.6","95.7","92.4","3.3","92.8","-0.76","1.06"
"","2024-04-15","Lance Barrett","BOS","CLE","0","6","138","7","5.4","131","132.6","-1.6","94.9","96.1","-1.2","94.9","-0.38","0.9"
"","2024-04-15","Brian Walsh","BAL","MIN","7","4","143","4","7.8","139","135.2","3.8","97.2","94.6","2.6","95.1","0.05","0.29"
"","2024-04-15","Sean Barber","AZ","CHC","2","3","201","8","14.5","193","186.5","6.5","96","92.8","3.2","94","-0.58","0.92"
"","2024-04-14","Todd Tichenor","TOR","COL","5","0","151","7","10.3","144","140.7","3.3","95.4","93.2","2.2","93.4","-0.24","0.56"
"","2024-04-14","Bruce Dreckman","TB","SF","9","4","129","8","8.9","121","120.1","0.9","93.8","93.1","0.7","94.6","0.59","1.27"
"","2024-04-14","Bill Miller","SEA","CHC","2","3","147","12","9.4","135","137.6","-2.6","91.8","93.6","-1.8","93.2","0.13","1.21"
"","2024-04-14","Marvin Hudson","PHI","PIT","2","9","160","13","12.2","147","147.8","-0.8","91.9","92.4","-0.5","93.8","0.43","2.11"
"","2024-04-14","Rob Drake","OAK","WSH","7","6","183","17","13.8","166","169.2","-3.2","90.7","92.5","-1.8","94","0.34","3.8"
"","2024-04-14","Chris Segal","NYM","KC","2","1","146","8","10","138","136","2","94.5","93.1","1.4","93.8","1.47","1.97"
"","2024-04-14","Paul Clemons","MIA","ATL","7","9","142","8","9.6","134","132.4","1.6","94.4","93.3","1.1","94.4","-0.19","0.71"
"","2024-04-14","Brian Knight","LAD","SD","3","6","168","15","11","153","157","-4","91.1","93.5","-2.4","94","0.88","1.92"
"","2024-04-14","Emil Jimenez","HOU","TEX","8","5","137","5","7.2","132","129.8","2.2","96.4","94.7","1.6","98.5","0.79","0.91"
"","2024-04-14","Ben May","DET","MIN","4","3","137","7","7.6","130","129.4","0.6","94.9","94.5","0.4","96.4","1.32","1.7"
"","2024-04-14","Derek Thomas","CWS","CIN","4","11","181","9","10.9","172","170.1","1.9","95","94","1","95","0.23","1.63"
"","2024-04-14","Mark Carlson","CLE","NYY","8","7","177","20","14.3","157","162.7","-5.7","88.7","91.9","-3.2","89.3","-0.4","2.36"
"","2024-04-14","Carlos Torres","BOS","LAA","5","4","175","4","9.1","171","165.9","5.1","97.7","94.8","2.9","96.6","0.04","0.3"
"","2024-04-14","Alex MacKay","BAL","MIL","6","4","163","11","14.5","152","148.5","3.5","93.3","91.1","2.2","90.2","-0.53","1.31"
"","2024-04-14","Junior Valentine","AZ","STL","5","0","145","11","12.8","134","132.2","1.8","92.4","91.2","1.2","92.4","0.43","0.79"
"","2024-04-13","Nestor Ceja","TOR","COL","5","3","164","9","10.8","155","153.2","1.8","94.5","93.4","1.1","92.7","0.93","1.47"
"","2024-04-13","Mark Wegner","TB","SF","2","11","173","15","13.6","158","159.4","-1.4","91.3","92.1","-0.8","90.2","1.07","2.53"
"","2024-04-13","Malachi Moore","SEA","CHC","1","4","139","7","11.2","132","127.8","4.2","95","91.9","3.1","93.5","0.38","0.54"
"","2024-04-13","Nick Mahrley","PHI","PIT","4","3","184","8","13.7","176","170.3","5.7","95.7","92.5","3.1","93.5","-0.21","0.89"
"","2024-04-13","James Hoye","OAK","WSH","1","3","159","13","10.9","146","148.1","-2.1","91.8","93.1","-1.3","91.2","0.46","2.7"
"","2024-04-13","David Rackley","NYM","KC","7","11","183","10","12","173","171","2","94.5","93.5","1.1","91.3","-0.16","1.04"
"","2024-04-13","Brian O'Nora","MIA","ATL","5","1","132","10","9.2","122","122.8","-0.8","92.4","93","-0.6","91.7","0.79","1.23"
"","2024-04-13","Chris Guccione","LAD","SD","5","2","131","5","7.7","126","123.3","2.7","96.2","94.1","2.1","96.9","0.3","0.4"
"","2024-04-13","Nic Lentz","HOU","TEX","9","2","160","12","8.1","148","151.9","-3.9","92.5","94.9","-2.4","94.4","-1.75","2.63"
"","2024-04-13","CB Bucknor","DET","MIN","5","11","181","8","10.2","173","170.8","2.2","95.6","94.4","1.2","94.5","-0.52","0.88"
"","2024-04-13","Brock Ballou","DET","MIN","1","4","125","7","7.4","118","117.6","0.4","94.4","94.1","0.3","93.6","-0.52","0.86"
"","2024-04-13","Jansen Visconti","CWS","CIN","0","5","155","15","11.8","140","143.2","-3.2","90.3","92.4","-2.1","92.3","-0.49","2.09"
"","2024-04-13","Jordan Baker","CLE","NYY","2","3","191","12","11.9","179","179.1","-0.1","93.7","93.8","-0.1","92.1","-0.55","1.51"
"","2024-04-13","Stu Scheurwater","CLE","NYY","2","8","164","13","8.3","151","155.7","-4.7","92.1","94.9","-2.9","92.1","0.08","1.74"
"","2024-04-13","Ryan Wills","BOS","LAA","7","2","167","9","13.4","158","153.6","4.4","94.6","92","2.7","92.2","-0.08","1.16"
"","2024-04-13","Vic Carapazza","BAL","MIL","5","11","179","9","10.3","170","168.7","1.3","95","94.2","0.7","91.6","-1.21","1.37"
"","2024-04-13","Adrian Johnson","AZ","STL","4","2","124","6","7.8","118","116.2","1.8","95.2","93.7","1.5","93.5","-0.41","0.65"
"","2024-04-12","Manny Gonzalez","TOR","COL","4","12","160","18","12.6","142","147.4","-5.4","88.8","92.1","-3.4","90.6","0.96","2.12"
"","2024-04-12","Clint Vondrak","TB","SF","2","1","150","10","10.9","140","139.1","0.9","93.3","92.7","0.6","94","-0.72","2.34"
"","2024-04-12","Chad Whitson","SEA","CHC","4","2","139","1","6","138","133","5","99.3","95.7","3.6","97.1","0.03","0.03"
"","2024-04-12","John Tumpane","PHI","PIT","2","5","160","6","12.3","154","147.7","6.3","96.2","92.3","3.9","95.6","-0.17","0.81"
"","2024-04-12","John Libka","OAK","WSH","2","1","148","6","10.8","142","137.2","4.8","95.9","92.7","3.2","93.2","-0.48","0.74"
"","2024-04-12","Scott Barry","NYM","KC","6","1","143","13","11","130","132","-2","90.9","92.3","-1.4","90.2","0.48","1.3"
"","2024-04-12","Brennan Miller","MIA","ATL","1","8","145","8","11.4","137","133.6","3.4","94.5","92.1","2.4","93.1","0.45","0.85"
"","2024-04-12","Ryan Additon","LAD","SD","7","8","181","8","12.7","173","168.3","4.7","95.6","93","2.6","91.7","0.61","0.87"
"","2024-04-12","Angel Hernandez","HOU","TEX","8","12","205","18","11.7","187","193.3","-6.3","91.2","94.3","-3.1","91.2","1.79","4.39"
"","2024-04-12","Adam Beck","DET","MIN","8","2","192","12","15.6","180","176.4","3.6","93.8","91.9","1.9","90.6","0.27","1.39"
"","2024-04-12","Mike Muchlinski","CWS","CIN","1","11","188","10","12","178","176","2","94.7","93.6","1.1","92.6","0.09","1.71"
"","2024-04-12","Chad Fairchild","BOS","LAA","0","7","140","12","8.7","128","131.3","-3.3","91.4","93.8","-2.3","95","-0.19","1.35"
"","2024-04-12","Adam Hamari","BAL","MIL","1","11","170","7","10.2","163","159.8","3.2","95.9","94","1.9","97.6","-0.71","0.87"
"","2024-04-12","Quinn Wolcott","AZ","STL","6","9","159","10","9.4","149","149.6","-0.6","93.7","94.1","-0.4","94.3","-0.23","1.25"
"","2024-04-11","David Arrieta","TEX","OAK","0","1","141","6","11.2","135","129.8","5.2","95.7","92.1","3.7","92.9","-0.58","0.98"
"","2024-04-11","Hunter Wendelstedt","PHI","PIT","5","1","133","6","6.9","127","126.1","0.9","95.5","94.8","0.7","96.2","0.39","0.95"
"","2024-04-11","Andy Fletcher","KC","HOU","13","3","174","13","15.6","161","158.4","2.6","92.5","91","1.5","90.2","-0.39","1.69"
"","2024-04-11","Jeremie Rehak","BOS","BAL","4","9","179","7","11.6","172","167.4","4.6","96.1","93.5","2.6","92.7","-0.65","1.03"
"","2024-04-11","Charlie Ramos","ATL","NYM","4","16","159","9","12.3","150","146.7","3.3","94.3","92.2","2.1","95","-0.41","0.91"
"","2024-04-10","Ben May","TOR","SEA","1","6","155","6","9","149","146","3","96.1","94.2","1.9","94.8","-0.28","0.62"
"","2024-04-10","Ramon De Jesus","TEX","OAK","6","2","141","13","9.4","128","131.6","-3.6","90.8","93.3","-2.6","94.3","0.71","1.61"
"","2024-04-10","Edwin Moscoso","STL","PHI","3","4","166","8","11","158","155","3","95.2","93.4","1.8","94","-0.12","0.84"
"","2024-04-10","Gabe Morales","SF","WSH","7","1","119","3","8","116","111","5","97.5","93.3","4.2","97.5","0.11","0.27"
"","2024-04-10","Jonathan Parra","SD","CHC","10","2","148","13","9.4","135","138.6","-3.6","91.2","93.7","-2.4","91.9","-0.27","1.19"
"","2024-04-10","John Bacon","NYY","MIA","2","5","201","20","16.4","181","184.6","-3.6","90","91.9","-1.8","93","1.08","3.08"
"","2024-04-10","Marvin Hudson","MIN","LAD","3","2","152","12","7.4","140","144.6","-4.6","92.1","95.2","-3.1","94.1","0.26","1.56"
"","2024-04-10","Doug Eddings","LAA","TB","2","4","147","10","9.3","137","137.7","-0.7","93.2","93.7","-0.5","91.8","0.03","1.67"
"","2024-04-10","Derek Thomas","KC","HOU","11","2","176","8","11.1","168","164.9","3.1","95.5","93.7","1.8","93.8","0.64","1"
"","2024-04-10","Lance Barksdale","COL","AZ","3","5","174","6","11.8","168","162.2","5.8","96.6","93.2","3.3","94.3","0.03","0.43"
"","2024-04-10","Brian Walsh","CLE","CWS","7","6","154","13","10","141","144","-3","91.6","93.5","-1.9","92.9","0.26","1.16"
"","2024-04-10","D.J. Reyburn","CIN","MIL","2","7","130","7","5.3","123","124.7","-1.7","94.6","95.9","-1.3","95.4","0","0.58"
"","2024-04-10","Bruce Dreckman","BOS","BAL","5","7","160","12","10","148","150","-2","92.5","93.8","-1.3","91.9","0.44","1.72"
"","2024-04-09","Brock Ballou","TOR","SEA","5","3","162","7","10.9","155","151.1","3.9","95.7","93.3","2.4","95.7","0.69","1.07"
"","2024-04-09","Tom Hanahan","TEX","OAK","3","4","139","5","6","134","133","1","96.4","95.7","0.7","94.2","0.13","0.67"
"","2024-04-09","Alex MacKay","STL","PHI","3","0","133","13","11.9","120","121.1","-1.1","90.2","91.1","-0.9","87.2","0.01","2.11"
"","2024-04-09","Brian Knight","SF","WSH","3","5","160","10","10.2","150","149.8","0.2","93.8","93.6","0.1","94.4","-0.54","1.26"
"","2024-04-09","Rob Drake","SD","CHC","1","5","173","7","11.5","166","161.5","4.5","96","93.3","2.6","92.5","-0.07","0.45"
"","2024-04-09","Dan Merzel","PIT","DET","3","5","138*","7*","8.4*","131*","129.6*","1.4*","94.9*","93.9*","1*","94.9*","0.15*","0.47*"
"","2024-04-09","Cory Blaser","NYY","MIA","3","2","144","10","11.9","134","132.1","1.9","93.1","91.8","1.3","93.1","0.58","1.2"
"","2024-04-09","Nick Mahrley","MIN","LAD","3","6","156","13","11.1","143","144.9","-1.9","91.7","92.9","-1.2","92.9","0.31","1.19"
"","2024-04-09","Bill Miller","LAA","TB","4","6","186","17","12.2","169","173.8","-4.8","90.9","93.4","-2.6","94.1","-0.52","1.74"
"","2024-04-09","Jansen Visconti","KC","HOU","4","3","167","4","9.1","163","157.9","5.1","97.6","94.5","3.1","94.6","0.48","0.48"
"","2024-04-09","Emil Jimenez","COL","AZ","2","3","158","15","15.1","143","142.9","0.1","90.5","90.4","0.1","93","-0.43","1.77"
"","2024-04-09","Chris Segal","CLE","CWS","5","7","170","20","13.8","150","156.2","-6.2","88.2","91.9","-3.6","88.8","0.18","3.04"
"","2024-04-09","Paul Clemons","CIN","MIL","5","9","177*","10*","12.9*","167*","164.1*","2.9*","94.4*","92.7*","1.7*","94.4*","-0.06*","1.96*"
"","2024-04-09","Mark Wegner","BOS","BAL","1","7","159","7","10.8","152","148.2","3.8","95.6","93.2","2.4","91.2","0.13","0.81"
"","2024-04-09","Carlos Torres","ATL","NYM","6","5","147","8","10.1","139","136.9","2.1","94.6","93.1","1.5","94.6","-0.02","1.2"
"","2024-04-08","CB Bucknor","TOR","SEA","5","2","152","17","11","135","141","-6","88.8","92.8","-4","91.4","-0.07","1.53"
"","2024-04-08","Adrian Johnson","TEX","HOU","5","10","150","8","11.8","142","138.2","3.8","94.7","92.1","2.6","95.3","-1.41","2.09"
"","2024-04-08","Vic Carapazza","STL","PHI","3","5","156","9","10.3","147","145.7","1.3","94.2","93.4","0.8","89.7","-0.42","1.02"
"","2024-04-08","Chris Guccione","SF","WSH","1","8","196","14","16.8","182","179.2","2.8","92.9","91.4","1.4","88.8","0.26","2.14"
"","2024-04-08","James Hoye","SD","CHC","9","8","184","13","15.4","171","168.6","2.4","92.9","91.6","1.3","92.4","-0.93","1.57"
"","2024-04-08","Mark Carlson","PIT","DET","7","4","169","11","12.4","158","156.6","1.4","93.5","92.7","0.8","91.7","0.17","2.21"
"","2024-04-08","Todd Tichenor","NYY","MIA","7","0","126","7","8","119","118","1","94.4","93.7","0.8","89.7","-0.75","0.83"
"","2024-04-08","John Tumpane","MIN","LAD","2","4","145","8","8.1","137","136.9","0.1","94.5","94.4","0.1","95.9","-0.16","0.66"
"","2024-04-08","Malachi Moore","LAA","TB","7","1","122","10","7.6","112","114.4","-2.4","91.8","93.7","-1.9","89.3","0.29","0.65"
"","2024-04-08","Nic Lentz","COL","AZ","7","5","195","15","13.5","180","181.5","-1.5","92.3","93.1","-0.8","93.8","-1.04","2.92"
"","2024-04-08","David Rackley","CLE","CWS","4","0","146*","12*","12.2*","134*","133.8*","0.2*","91.8*","91.6*","0.2*","93.2*","-0.42*","1.22*"
"","2024-04-08","Brian O'Nora","CIN","MIL","10","8","160","7","10.9","153","149.1","3.9","95.6","93.2","2.4","93.8","0.6","0.7"
"","2024-04-08","Junior Valentine","ATL","NYM","7","8","198","7","11.2","191","186.8","4.2","96.5","94.3","2.1","93.4","-0.39","1.03"
"","2024-04-07","Alfonso Márquez","WSH","PHI","3","2","131","14","10.4","117","120.6","-3.6","89.3","92.1","-2.8","90.1","0.74","2.16"
"","2024-04-07","Scott Barry","TEX","HOU","1","3","157","20","13.3","137","143.7","-6.7","87.3","91.5","-4.3","89.8","-0.34","2.32"
"","2024-04-07","Clint Vondrak","STL","MIA","3","10","157","12","14","145","143","2","92.4","91.1","1.3","93","-0.7","1.66"
"","2024-04-07","Ryan Blakney","SF","SD","3","2","124","9","6.2","115","117.8","-2.8","92.7","95","-2.3","94.4","-0.32","1.36"
"","2024-04-07","Dan Iassogna","PIT","BAL","3","2","107","8","7.3","99","99.7","-0.7","92.5","93.2","-0.7","92.5","-0.07","0.69"
"","2024-04-07","Angel Hernandez","NYY","TOR","8","3","202","12","12.4","190","189.6","0.4","94.1","93.9","0.2","92.6","-0.52","2.06"
"","2024-04-07","Mike Muchlinski","MIL","SEA","12","4","170","13","12.4","157","157.6","-0.6","92.4","92.7","-0.4","90.6","-0.49","1.19"
"","2024-04-07","Phil Cuzzi","LAA","BOS","2","12","214","12","12.5","202","201.5","0.5","94.4","94.1","0.3","94.4","0.55","1.63"
"","2024-04-07","Chad Whitson","KC","CWS","5","3","146","11","10.4","135","135.6","-0.6","92.5","92.9","-0.4","93.2","-0.13","1.31"
"","2024-04-07","Chad Fairchild","DET","OAK","1","7","173","6","8.4","167","164.6","2.4","96.5","95.1","1.4","94.2","-0.32","0.84"
"","2024-04-07","Hunter Wendelstedt","COL","TB","2","3","164","12","8.9","152","155.1","-3.1","92.7","94.6","-1.9","94.5","-0.78","1.4"
"","2024-04-07","Stu Scheurwater","CIN","NYM","1","3","166","8","9.7","158","156.3","1.7","95.2","94.2","1","95.2","-0.49","1.19"
"","2024-04-07","Erich Bacchus","CHC","LAD","8","1","130","13","8.8","117","121.2","-4.2","90","93.2","-3.2","91.5","0.64","1.62"
"","2024-04-07","Adam Hamari","ATL","AZ","5","2","128","5","5.2","123","122.8","0.2","96.1","95.9","0.2","94.5","0.07","0.45"
"","2024-04-06","Roberto Ortiz","WSH","PHI","2","5","152","9","13","143","139","4","94.1","91.4","2.6","92.1","-0.05","1.87"
"","2024-04-06","Larry Vanover","TEX","HOU","7","2","168","15","10.6","153","157.4","-4.4","91.1","93.7","-2.6","93.5","-0.97","1.61"
